lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g3-english-language-arts-u01-l17,ma-g3-english-language-arts,3,english-language-arts,1,17,17,Unit assessment,Unit assessment: unit evidence: text-based answers written in complete sentences
ma-g3-english-language-arts-u01-l18,ma-g3-english-language-arts,3,english-language-arts,1,18,18,"Correction, publication, and reflection","Correction, publication, and reflection: correcting one item and publishing the Reader-and-Writer Plan card"
ma-g3-english-language-arts-u02-l01,ma-g3-english-language-arts,3,english-language-arts,2,19,1,Launch and baseline,Launch and baseline: reading longer words aloud and noticing exactly where you slow down
ma-g3-english-language-arts-u02-l02,ma-g3-english-language-arts,3,english-language-arts,2,20,2,Word work and decoding focus,Word work and decoding focus: syllable patterns and where a longer word can be split
ma-g3-english-language-arts-u02-l03,ma-g3-english-language-arts,3,english-language-arts,2,21,3,Explicit model A,"Explicit model A: prefixes un-, re-, pre-, and dis- and what each does to meaning"
ma-g3-english-language-arts-u02-l04,ma-g3-english-language-arts,3,english-language-arts,2,22,4,Guided practice A,Guided practice A: reading and explaining prefixed words inside real sentences
ma-g3-english-language-arts-u02-l05,ma-g3-english-language-arts,3,english-language-arts,2,23,5,Fluency and rereading practice,Fluency and rereading practice: rereading a passage until its longer words no longer interrupt you
ma-g3-english-language-arts-u02-l06,ma-g3-english-language-arts,3,english-language-arts,2,24,6,Independent application A,Independent application A: decoding six new multisyllabic words and checking each meaning
ma-g3-english-language-arts-u02-l07,ma-g3-english-language-arts,3,english-language-arts,2,25,7,Explicit model B,"Explicit model B: suffixes -ful, -less, -ly, -ness, and the Latin -ment, -tion, and -able"
ma-g3-english-language-arts-u02-l08,ma-g3-english-language-arts,3,english-language-arts,2,26,8,Guided practice B,Guided practice B: adding and removing endings without breaking the base word
ma-g3-english-language-arts-u02-l09,ma-g3-english-language-arts,3,english-language-arts,2,27,9,Shared close reading,Shared close reading: finding word parts at work inside an informational passage
ma-g3-english-language-arts-u02-l10,ma-g3-english-language-arts,3,english-language-arts,2,28,10,Reteach and varied practice,Reteach and varied practice: words that break the pattern and have to be known on sight
ma-g3-english-language-arts-u02-l11,ma-g3-english-language-arts,3,english-language-arts,2,29,11,Vocabulary and language study,"Vocabulary and language study: using a known root to predict a meaning, then checking a glossary"
ma-g3-english-language-arts-u02-l12,ma-g3-english-language-arts,3,english-language-arts,2,30,12,Writing plan and draft,Writing plan and draft: drafting a toolkit entry that teaches one word to another reader
ma-g3-english-language-arts-u02-l13,ma-g3-english-language-arts,3,english-language-arts,2,31,13,Writing revise and edit,Writing revise and edit: editing spelling when an ending is added to a base word
ma-g3-english-language-arts-u02-l14,ma-g3-english-language-arts,3,english-language-arts,2,32,14,Talk and listening practice,Talk and listening practice: explaining a word's meaning aloud so a listener can use it correctly
ma-g3-english-language-arts-u02-l15,ma-g3-english-language-arts,3,english-language-arts,2,33,15,Skill consolidation and retrieval,"Skill consolidation and retrieval: retrieving prefixes, suffixes, roots, and syllable moves together"
ma-g3-english-language-arts-u02-l16,ma-g3-english-language-arts,3,english-language-arts,2,34,16,Transfer to a new text,Transfer to a new text: decoding unfamiliar words in a new science-style passage
ma-g3-english-language-arts-u02-l17,ma-g3-english-language-arts,3,english-language-arts,2,35,17,Unit assessment,"Unit assessment: unit evidence: decoding, word-part reasoning, and correct use"
ma-g3-english-language-arts-u02-l18,ma-g3-english-language-arts,3,english-language-arts,2,36,18,"Correction, publication, and reflection","Correction, publication, and reflection: correcting one entry and publishing the Word-Parts toolkit"
ma-g3-english-language-arts-u03-l01,ma-g3-english-language-arts,3,english-language-arts,3,37,1,Launch and baseline,Launch and baseline: retelling a short story in order without adding anything new
ma-g3-english-language-arts-u03-l02,ma-g3-english-language-arts,3,english-language-arts,3,38,2,Word work and decoding focus,"Word work and decoding focus: reading character words such as stubborn, uneasy, and determined"
ma-g3-english-language-arts-u03-l03,ma-g3-english-language-arts,3,english-language-arts,3,39,3,Explicit model A,"Explicit model A: traits, feelings, and motivations are shown through actions"
ma-g3-english-language-arts-u03-l04,ma-g3-english-language-arts,3,english-language-arts,3,40,4,Guided practice A,Guided practice A: naming a trait and proving it with one action from the text
ma-g3-english-language-arts-u03-l05,ma-g3-english-language-arts,3,english-language-arts,3,41,5,Fluency and rereading practice,Fluency and rereading practice: reading dialogue with expression that matches the character
ma-g3-english-language-arts-u03-l06,ma-g3-english-language-arts,3,english-language-arts,3,42,6,Independent application A,Independent application A: charting one character's actions from the beginning to the end
ma-g3-english-language-arts-u03-l07,ma-g3-english-language-arts,3,english-language-arts,3,43,7,Explicit model B,Explicit model B: how one action causes the events that follow it
ma-g3-english-language-arts-u03-l08,ma-g3-english-language-arts,3,english-language-arts,3,44,8,Guided practice B,Guided practice B: putting cause and effect in order inside a story
ma-g3-english-language-arts-u03-l09,ma-g3-english-language-arts,3,english-language-arts,3,45,9,Shared close reading,Shared close reading: what an illustration or described figure adds at the moment a character changes
ma-g3-english-language-arts-u03-l10,ma-g3-english-language-arts,3,english-language-arts,3,46,10,Reteach and varied practice,Reteach and varied practice: repairing retellings that include events the story never told
ma-g3-english-language-arts-u03-l11,ma-g3-english-language-arts,3,english-language-arts,3,47,11,Vocabulary and language study,Vocabulary and language study: words an author uses to show a feeling without naming it
ma-g3-english-language-arts-u03-l12,ma-g3-english-language-arts,3,english-language-arts,3,48,12,Writing plan and draft,Writing plan and draft: planning a retelling that keeps order and leaves out extras
ma-g3-english-language-arts-u03-l13,ma-g3-english-language-arts,3,english-language-arts,3,49,13,Writing revise and edit,Writing revise and edit: revising a lesson statement so the text supports it
ma-g3-english-language-arts-u03-l14,ma-g3-english-language-arts,3,english-language-arts,3,50,14,Talk and listening practice,Talk and listening practice: stating a lesson claim aloud and listening for a different claim
ma-g3-english-language-arts-u03-l15,ma-g3-english-language-arts,3,english-language-arts,3,51,15,Skill consolidation and retrieval,"Skill consolidation and retrieval: retrieving trait, motivation, sequence, and lesson together"
ma-g3-english-language-arts-u03-l16,ma-g3-english-language-arts,3,english-language-arts,3,52,16,Transfer to a new text,Transfer to a new text: comparing two stories about the same character by the same author
ma-g3-english-language-arts-u03-l17,ma-g3-english-language-arts,3,english-language-arts,3,53,17,Unit assessment,"Unit assessment: unit evidence: retelling, lesson statement, and text support"
ma-g3-english-language-arts-u03-l18,ma-g3-english-language-arts,3,english-language-arts,3,54,18,"Correction, publication, and reflection","Correction, publication, and reflection: correcting one claim and publishing the story study"
ma-g3-english-language-arts-u04-l01,ma-g3-english-language-arts,3,english-language-arts,4,55,1,Launch and baseline,"Launch and baseline: what an informational text is for, and a no-penalty baseline"
ma-g3-english-language-arts-u04-l02,ma-g3-english-language-arts,3,english-language-arts,4,56,2,Word work and decoding focus,Word work and decoding focus: reading topic words with three or more syllables
ma-g3-english-language-arts-u04-l03,ma-g3-english-language-arts,3,english-language-arts,4,57,3,Explicit model A,Explicit model A: a paragraph's main idea is what all its sentences share
ma-g3-english-language-arts-u04-l04,ma-g3-english-language-arts,3,english-language-arts,4,58,4,Guided practice A,Guided practice A: naming a paragraph's main idea and underlining two details
ma-g3-english-language-arts-u04-l05,ma-g3-english-language-arts,3,english-language-arts,4,59,5,Fluency and rereading practice,Fluency and rereading practice: reading an informational paragraph at a pace that keeps meaning
ma-g3-english-language-arts-u04-l06,ma-g3-english-language-arts,3,english-language-arts,4,60,6,Independent application A,Independent application A: finding the main idea of a new paragraph independently
ma-g3-english-language-arts-u04-l07,ma-g3-english-language-arts,3,english-language-arts,4,61,7,Explicit model B,Explicit model B: a whole text's main idea holds all its paragraphs together
ma-g3-english-language-arts-u04-l08,ma-g3-english-language-arts,3,english-language-arts,4,62,8,Guided practice B,Guided practice B: choosing the detail that best supports a stated main idea
ma-g3-english-language-arts-u04-l09,ma-g3-english-language-arts,3,english-language-arts,4,63,9,Shared close reading,Shared close reading: close reading a passage for topic words and what they mean here
ma-g3-english-language-arts-u04-l10,ma-g3-english-language-arts,3,english-language-arts,4,64,10,Reteach and varied practice,Reteach and varied practice: sorting out details that are interesting but not supporting
ma-g3-english-language-arts-u04-l11,ma-g3-english-language-arts,3,english-language-arts,4,65,11,Vocabulary and language study,"Vocabulary and language study: reading a diagram, map, or photograph together with the words that explain it"
ma-g3-english-language-arts-u04-l12,ma-g3-english-language-arts,3,english-language-arts,4,66,12,Writing plan and draft,Writing plan and draft: planning a main-idea card with three ordered details
ma-g3-english-language-arts-u04-l13,ma-g3-english-language-arts,3,english-language-arts,4,67,13,Writing revise and edit,Writing revise and edit: revising so every detail on the card actually supports the idea
ma-g3-english-language-arts-u04-l14,ma-g3-english-language-arts,3,english-language-arts,4,68,14,Talk and listening practice,"Talk and listening practice: main ideas and supporting details of a text read aloud, with transcript"
ma-g3-english-language-arts-u04-l15,ma-g3-english-language-arts,3,english-language-arts,4,69,15,Skill consolidation and retrieval,"Skill consolidation and retrieval: retrieving main idea, detail, and vocabulary moves together"
ma-g3-english-language-arts-u04-l16,ma-g3-english-language-arts,3,english-language-arts,4,70,16,Transfer to a new text,Transfer to a new text: finding the main idea of an unfamiliar passage on a new topic
ma-g3-english-language-arts-u04-l17,ma-g3-english-language-arts,3,english-language-arts,4,71,17,Unit assessment,"Unit assessment: unit evidence: main idea, supporting details, and word meaning"
ma-g3-english-language-arts-u04-l18,ma-g3-english-language-arts,3,english-language-arts,4,72,18,"Correction, publication, and reflection","Correction, publication, and reflection: correcting one detail and publishing the main-idea card"
ma-g3-english-language-arts-u05-l01,ma-g3-english-language-arts,3,english-language-arts,5,73,1,Launch and baseline,Launch and baseline: noticing how a text moves a reader through its ideas
ma-g3-english-language-arts-u05-l02,ma-g3-english-language-arts,3,english-language-arts,5,74,2,Word work and decoding focus,"Word work and decoding focus: reading signal words such as because, after, and however"
ma-g3-english-language-arts-u05-l03,ma-g3-english-language-arts,3,english-language-arts,5,75,3,Explicit model A,Explicit model A: sequence: how a text carries a reader through steps or time
ma-g3-english-language-arts-u05-l04,ma-g3-english-language-arts,3,english-language-arts,5,76,4,Guided practice A,Guided practice A: mapping a sequence passage and naming its signal words
ma-g3-english-language-arts-u05-l05,ma-g3-english-language-arts,3,english-language-arts,5,77,5,Fluency and rereading practice,Fluency and rereading practice: reading a procedure aloud accurately enough to follow it
ma-g3-english-language-arts-u05-l06,ma-g3-english-language-arts,3,english-language-arts,5,78,6,Independent application A,Independent application A: mapping a new sequence passage without prompts
ma-g3-english-language-arts-u05-l07,ma-g3-english-language-arts,3,english-language-arts,5,79,7,Explicit model B,Explicit model B: cause and effect: what happened and what it led to
ma-g3-english-language-arts-u05-l08,ma-g3-english-language-arts,3,english-language-arts,5,80,8,Guided practice B,Guided practice B: separating a cause from an effect that looks like one
ma-g3-english-language-arts-u05-l09,ma-g3-english-language-arts,3,english-language-arts,5,81,9,Shared close reading,Shared close reading: close reading how one paragraph connects to the next
ma-g3-english-language-arts-u05-l10,ma-g3-english-language-arts,3,english-language-arts,5,82,10,Reteach and varied practice,Reteach and varied practice: repairing structure maps that mix up order and cause
ma-g3-english-language-arts-u05-l11,ma-g3-english-language-arts,3,english-language-arts,5,83,11,Vocabulary and language study,Vocabulary and language study: the words and text features that help you find and name a connection
ma-g3-english-language-arts-u05-l12,ma-g3-english-language-arts,3,english-language-arts,5,84,12,Writing plan and draft,Writing plan and draft: planning a compare-and-contrast map of two passages
ma-g3-english-language-arts-u05-l13,ma-g3-english-language-arts,3,english-language-arts,5,85,13,Writing revise and edit,Writing revise and edit: revising the map so each column names its evidence
ma-g3-english-language-arts-u05-l14,ma-g3-english-language-arts,3,english-language-arts,5,86,14,Talk and listening practice,Talk and listening practice: explaining a structure to a listener who has not read the text
