lesson_id,course_id,grade,subject,course_day,unit_number,unit_title,day_in_unit,title,phase,focus,standards
ma-g12-social-studies-u04-l07,ma-g12-social-studies,12,social-studies,43,4,Comparative Government and Constitutional Design,7,Investigation or close reading: comparing constitutional systems,Investigation or close reading,comparing constitutional systems,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l08,ma-g12-social-studies,12,social-studies,44,4,Comparative Government and Constitutional Design,8,Reteach and varied practice: electoral systems and representation,Reteach and varied practice,electoral systems and representation,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l09,ma-g12-social-studies,12,social-studies,45,4,Comparative Government and Constitutional Design,9,"Performance task build: federal, unitary, and confederal arrangements",Performance task build,"federal, unitary, and confederal arrangements",Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l10,ma-g12-social-studies,12,social-studies,46,4,Comparative Government and Constitutional Design,10,Synthesis and review: judicial review across systems,Synthesis and review,judicial review across systems,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l11,ma-g12-social-studies,12,social-studies,47,4,Comparative Government and Constitutional Design,11,Unit assessment: measuring governmental performance,Unit assessment,measuring governmental performance,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u04-l12,ma-g12-social-studies,12,social-studies,48,4,Comparative Government and Constitutional Design,12,Correction and reflection: evaluating institutional tradeoffs,Correction and reflection,evaluating institutional tradeoffs,Civics C1.1.3;Civics C1.1.4;Civics C3.1.1;Civics C5.2.1;WHG 6.2.2;P2
ma-g12-social-studies-u05-l01,ma-g12-social-studies,12,social-studies,49,5,Geospatial and Quantitative Analysis for Social Science,1,Launch and diagnostic: reading and building thematic maps,Launch and diagnostic,reading and building thematic maps,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l02,ma-g12-social-studies,12,social-studies,50,5,Geospatial and Quantitative Analysis for Social Science,2,Concept model A: spatial patterns and scale effects,Concept model A,spatial patterns and scale effects,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l03,ma-g12-social-studies,12,social-studies,51,5,Geospatial and Quantitative Analysis for Social Science,3,Guided practice A: descriptive statistics for social data,Guided practice A,descriptive statistics for social data,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l04,ma-g12-social-studies,12,social-studies,52,5,Geospatial and Quantitative Analysis for Social Science,4,"Independent application A: correlation, causation, and confounding",Independent application A,"correlation, causation, and confounding",P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l05,ma-g12-social-studies,12,social-studies,53,5,Geospatial and Quantitative Analysis for Social Science,5,Concept model B: data visualization and honest representation,Concept model B,data visualization and honest representation,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l06,ma-g12-social-studies,12,social-studies,54,5,Geospatial and Quantitative Analysis for Social Science,6,Guided practice B: limitations and uncertainty in data,Guided practice B,limitations and uncertainty in data,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l07,ma-g12-social-studies,12,social-studies,55,5,Geospatial and Quantitative Analysis for Social Science,7,Investigation or close reading: reading and building thematic maps,Investigation or close reading,reading and building thematic maps,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l08,ma-g12-social-studies,12,social-studies,56,5,Geospatial and Quantitative Analysis for Social Science,8,Reteach and varied practice: spatial patterns and scale effects,Reteach and varied practice,spatial patterns and scale effects,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l09,ma-g12-social-studies,12,social-studies,57,5,Geospatial and Quantitative Analysis for Social Science,9,Performance task build: descriptive statistics for social data,Performance task build,descriptive statistics for social data,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l10,ma-g12-social-studies,12,social-studies,58,5,Geospatial and Quantitative Analysis for Social Science,10,"Synthesis and review: correlation, causation, and confounding",Synthesis and review,"correlation, causation, and confounding",P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l11,ma-g12-social-studies,12,social-studies,59,5,Geospatial and Quantitative Analysis for Social Science,11,Unit assessment: data visualization and honest representation,Unit assessment,data visualization and honest representation,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u05-l12,ma-g12-social-studies,12,social-studies,60,5,Geospatial and Quantitative Analysis for Social Science,12,Correction and reflection: limitations and uncertainty in data,Correction and reflection,limitations and uncertainty in data,P2;WHG CG1;WHG CG2;Economics E2.1.2
ma-g12-social-studies-u06-l01,ma-g12-social-studies,12,social-studies,61,6,Applied Economics and Policy Analysis,1,Launch and diagnostic: defining a policy problem,Launch and diagnostic,defining a policy problem,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l02,ma-g12-social-studies,12,social-studies,62,6,Applied Economics and Policy Analysis,2,Concept model A: cost-benefit and tradeoff analysis,Concept model A,cost-benefit and tradeoff analysis,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l03,ma-g12-social-studies,12,social-studies,63,6,Applied Economics and Policy Analysis,3,Guided practice A: incidence and distributional effects,Guided practice A,incidence and distributional effects,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l04,ma-g12-social-studies,12,social-studies,64,6,Applied Economics and Policy Analysis,4,Independent application A: unintended consequences,Independent application A,unintended consequences,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l05,ma-g12-social-studies,12,social-studies,65,6,Applied Economics and Policy Analysis,5,Concept model B: comparing policy alternatives,Concept model B,comparing policy alternatives,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l06,ma-g12-social-studies,12,social-studies,66,6,Applied Economics and Policy Analysis,6,Guided practice B: writing a policy memo,Guided practice B,writing a policy memo,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l07,ma-g12-social-studies,12,social-studies,67,6,Applied Economics and Policy Analysis,7,Investigation or close reading: defining a policy problem,Investigation or close reading,defining a policy problem,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l08,ma-g12-social-studies,12,social-studies,68,6,Applied Economics and Policy Analysis,8,Reteach and varied practice: cost-benefit and tradeoff analysis,Reteach and varied practice,cost-benefit and tradeoff analysis,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l09,ma-g12-social-studies,12,social-studies,69,6,Applied Economics and Policy Analysis,9,Performance task build: incidence and distributional effects,Performance task build,incidence and distributional effects,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l10,ma-g12-social-studies,12,social-studies,70,6,Applied Economics and Policy Analysis,10,Synthesis and review: unintended consequences,Synthesis and review,unintended consequences,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l11,ma-g12-social-studies,12,social-studies,71,6,Applied Economics and Policy Analysis,11,Unit assessment: comparing policy alternatives,Unit assessment,comparing policy alternatives,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u06-l12,ma-g12-social-studies,12,social-studies,72,6,Applied Economics and Policy Analysis,12,Correction and reflection: writing a policy memo,Correction and reflection,writing a policy memo,Economics E1.4.5;Economics E2.2.1;USHG 9.3.1;P3
ma-g12-social-studies-u07-l01,ma-g12-social-studies,12,social-studies,73,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,1,Launch and diagnostic: identifying a researchable contemporary issue,Launch and diagnostic,identifying a researchable contemporary issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l02,ma-g12-social-studies,12,social-studies,74,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,2,Concept model A: historical roots of a current issue,Concept model A,historical roots of a current issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l03,ma-g12-social-studies,12,social-studies,75,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,3,Guided practice A: multiple national and global perspectives,Guided practice A,multiple national and global perspectives,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l04,ma-g12-social-studies,12,social-studies,76,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,4,Independent application A: competing values within an issue,Independent application A,competing values within an issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l05,ma-g12-social-studies,12,social-studies,77,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,5,Concept model B: evidence gaps and open questions,Concept model B,evidence gaps and open questions,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l06,ma-g12-social-studies,12,social-studies,78,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,6,Guided practice B: scoping a defensible investigation,Guided practice B,scoping a defensible investigation,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l07,ma-g12-social-studies,12,social-studies,79,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,7,Investigation or close reading: identifying a researchable contemporary issue,Investigation or close reading,identifying a researchable contemporary issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l08,ma-g12-social-studies,12,social-studies,80,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,8,Reteach and varied practice: historical roots of a current issue,Reteach and varied practice,historical roots of a current issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l09,ma-g12-social-studies,12,social-studies,81,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,9,Performance task build: multiple national and global perspectives,Performance task build,multiple national and global perspectives,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l10,ma-g12-social-studies,12,social-studies,82,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,10,Synthesis and review: competing values within an issue,Synthesis and review,competing values within an issue,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l11,ma-g12-social-studies,12,social-studies,83,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,11,Unit assessment: evidence gaps and open questions,Unit assessment,evidence gaps and open questions,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u07-l12,ma-g12-social-studies,12,social-studies,84,7,Scoping the Capstone Issue: Contemporary Global and National Investigation,12,Correction and reflection: scoping a defensible investigation,Correction and reflection,scoping a defensible investigation,WHG CG3;WHG CG4;USHG 9.1.1;USHG 9.2.1;P2
ma-g12-social-studies-u08-l01,ma-g12-social-studies,12,social-studies,85,8,"Public Discourse, Deliberation, and Argument from Evidence",1,Launch and diagnostic: structured academic controversy,Launch and diagnostic,structured academic controversy,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l02,ma-g12-social-studies,12,social-studies,86,8,"Public Discourse, Deliberation, and Argument from Evidence",2,Concept model A: representing opposing positions at their strongest,Concept model A,representing opposing positions at their strongest,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l03,ma-g12-social-studies,12,social-studies,87,8,"Public Discourse, Deliberation, and Argument from Evidence",3,Guided practice A: rules of evidence in public debate,Guided practice A,rules of evidence in public debate,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l04,ma-g12-social-studies,12,social-studies,88,8,"Public Discourse, Deliberation, and Argument from Evidence",4,"Independent application A: civility, dissent, and disagreement",Independent application A,"civility, dissent, and disagreement",P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l05,ma-g12-social-studies,12,social-studies,89,8,"Public Discourse, Deliberation, and Argument from Evidence",5,Concept model B: responding to counterargument,Concept model B,responding to counterargument,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l06,ma-g12-social-studies,12,social-studies,90,8,"Public Discourse, Deliberation, and Argument from Evidence",6,Guided practice B: revising a position under new evidence,Guided practice B,revising a position under new evidence,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l07,ma-g12-social-studies,12,social-studies,91,8,"Public Discourse, Deliberation, and Argument from Evidence",7,Investigation or close reading: structured academic controversy,Investigation or close reading,structured academic controversy,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l08,ma-g12-social-studies,12,social-studies,92,8,"Public Discourse, Deliberation, and Argument from Evidence",8,Reteach and varied practice: representing opposing positions at their strongest,Reteach and varied practice,representing opposing positions at their strongest,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l09,ma-g12-social-studies,12,social-studies,93,8,"Public Discourse, Deliberation, and Argument from Evidence",9,Performance task build: rules of evidence in public debate,Performance task build,rules of evidence in public debate,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l10,ma-g12-social-studies,12,social-studies,94,8,"Public Discourse, Deliberation, and Argument from Evidence",10,"Synthesis and review: civility, dissent, and disagreement",Synthesis and review,"civility, dissent, and disagreement",P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l11,ma-g12-social-studies,12,social-studies,95,8,"Public Discourse, Deliberation, and Argument from Evidence",11,Unit assessment: responding to counterargument,Unit assessment,responding to counterargument,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u08-l12,ma-g12-social-studies,12,social-studies,96,8,"Public Discourse, Deliberation, and Argument from Evidence",12,Correction and reflection: revising a position under new evidence,Correction and reflection,revising a position under new evidence,P3;Civics C6.2.1;Civics C6.3.1;Civics C6.3.2
ma-g12-social-studies-u09-l01,ma-g12-social-studies,12,social-studies,97,9,"Capstone: Independent Research, Civic Action, and Public Defense",1,Launch and diagnostic: assembling the research argument,Launch and diagnostic,assembling the research argument,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l02,ma-g12-social-studies,12,social-studies,98,9,"Capstone: Independent Research, Civic Action, and Public Defense",2,Concept model A: evidence audit and revision,Concept model A,evidence audit and revision,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l03,ma-g12-social-studies,12,social-studies,99,9,"Capstone: Independent Research, Civic Action, and Public Defense",3,Guided practice A: lawful and feasible civic action,Guided practice A,lawful and feasible civic action,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l04,ma-g12-social-studies,12,social-studies,100,9,"Capstone: Independent Research, Civic Action, and Public Defense",4,Independent application A: documenting action and outcomes,Independent application A,documenting action and outcomes,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l05,ma-g12-social-studies,12,social-studies,101,9,"Capstone: Independent Research, Civic Action, and Public Defense",5,Concept model B: preparing the public defense,Concept model B,preparing the public defense,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l06,ma-g12-social-studies,12,social-studies,102,9,"Capstone: Independent Research, Civic Action, and Public Defense",6,Guided practice B: reflection and transfer beyond the course,Guided practice B,reflection and transfer beyond the course,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l07,ma-g12-social-studies,12,social-studies,103,9,"Capstone: Independent Research, Civic Action, and Public Defense",7,Investigation or close reading: assembling the research argument,Investigation or close reading,assembling the research argument,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l08,ma-g12-social-studies,12,social-studies,104,9,"Capstone: Independent Research, Civic Action, and Public Defense",8,Reteach and varied practice: evidence audit and revision,Reteach and varied practice,evidence audit and revision,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l09,ma-g12-social-studies,12,social-studies,105,9,"Capstone: Independent Research, Civic Action, and Public Defense",9,Performance task build: lawful and feasible civic action,Performance task build,lawful and feasible civic action,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l10,ma-g12-social-studies,12,social-studies,106,9,"Capstone: Independent Research, Civic Action, and Public Defense",10,Synthesis and review: documenting action and outcomes,Synthesis and review,documenting action and outcomes,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l11,ma-g12-social-studies,12,social-studies,107,9,"Capstone: Independent Research, Civic Action, and Public Defense",11,Unit assessment: preparing the public defense,Unit assessment,preparing the public defense,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
ma-g12-social-studies-u09-l12,ma-g12-social-studies,12,social-studies,108,9,"Capstone: Independent Research, Civic Action, and Public Defense",12,Correction and reflection: reflection and transfer beyond the course,Correction and reflection,reflection and transfer beyond the course,P1;P2;P3;P4;Civics C6.4.1;Civics C6.4.2;Civics C6.4.3;Civics C6.4.4
